"year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct","weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
2018,3,"F9","Frontier Airlines","PDX","Portland, OR: Portland International",31,7,1.62,0,2.2,0,3.19,0,0,464,79,0,61,0,324
2018,3,"F9","Frontier Airlines","PHL","Philadelphia, PA: Philadelphia International",314,72,21.45,0.18,25.66,0,24.71,21,2,5600,1716,19,1080,0,2785
2018,3,"F9","Frontier Airlines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",248,46,14.74,0,19.99,0,11.26,1,1,2564,1127,0,659,0,778
2018,3,"F9","Frontier Airlines","PIT","Pittsburgh, PA: Pittsburgh International",13,1,0.28,0,0.72,0,0,0,0,18,5,0,13,0,0
2018,3,"F9","Frontier Airlines","PSP","Palm Springs, CA: Palm Springs International",25,4,1.73,0,1.22,0,1.05,0,0,146,63,0,60,0,23
2018,3,"F9","Frontier Airlines","PVD","Providence, RI: Rhode Island Tf Green International",95,10,3.87,0,2.13,0,4,7,1,1124,353,0,122,0,649
2018,3,"F9","Frontier Airlines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",62,4,0.87,0,0,0,3.13,1,0,204,40,0,0,0,164
2018,3,"F9","Frontier Airlines","RNO","Reno, NV: Reno/Tahoe International",13,2,0.65,0,0.39,0,0.97,0,1,77,11,0,13,0,53
2018,3,"F9","Frontier Airlines","RSW","Fort Myers, FL: Southwest Florida International",389,73,18.49,0.8,32.06,0,21.65,9,1,4745,1654,48,1271,0,1772
2018,3,"F9","Frontier Airlines","SAN","San Diego, CA: San Diego International",108,26,8.37,0,14.82,0,2.81,1,0,1339,503,0,699,0,137
2018,3,"F9","Frontier Airlines","SAT","San Antonio, TX: San Antonio International",120,12,2.37,0,4.8,0,4.83,1,0,757,110,0,263,0,384
2018,3,"F9","Frontier Airlines","SEA","Seattle, WA: Seattle/Tacoma International",45,6,1.22,0,0.82,0,3.96,0,0,601,52,0,66,0,483
2018,3,"F9","Frontier Airlines","SFO","San Francisco, CA: San Francisco International",129,54,8.22,0.09,36.09,0,9.61,1,0,4059,700,3,2485,0,871
2018,3,"F9","Frontier Airlines","SJC","San Jose, CA: Norman Y. Mineta San Jose International",40,9,2.06,0,2.08,0,4.87,0,0,619,276,0,50,0,293
2018,3,"F9","Frontier Airlines","SJU","San Juan, PR: Luis Munoz Marin International",75,20,5.11,0.27,6.34,0,8.28,2,0,1733,208,9,354,0,1162
2018,3,"F9","Frontier Airlines","SLC","Salt Lake City, UT: Salt Lake City International",118,21,4.97,0,5.57,0,10.46,0,0,1887,408,0,286,0,1193
2018,3,"F9","Frontier Airlines","SNA","Santa Ana, CA: John Wayne Airport-Orange County",62,9,1.42,0,4.15,0,3.43,0,0,682,115,0,187,0,380
2018,3,"F9","Frontier Airlines","STL","St. Louis, MO: St Louis Lambert International",105,20,4,0,5.35,0,10.65,0,0,1412,777,0,228,0,407
2018,3,"F9","Frontier Airlines","TPA","Tampa, FL: Tampa International",342,77,23.89,0,34.6,0,18.51,12,0,5099,1416,0,1401,0,2282
2018,3,"F9","Frontier Airlines","TTN","Trenton, NJ: Trenton Mercer",160,29,9.66,0.25,5.95,0,13.13,14,1,2572,757,18,306,0,1491
2018,3,"F9","Frontier Airlines","TUL","Tulsa, OK: Tulsa International",7,1,0.06,0,0.83,0,0.11,0,0,35,2,0,29,0,4
2018,3,"F9","Frontier Airlines","TYS","Knoxville, TN: McGhee Tyson",13,2,1.2,0,0.8,0,0,0,0,30,18,0,12,0,0
2018,2,"F9","Frontier Airlines","ABQ","Albuquerque, NM: Albuquerque International Sunport",26,5,1.34,0,0.01,0,3.64,0,0,498,166,0,2,0,330
2018,2,"F9","Frontier Airlines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",243,58,13.49,0,11.21,0,33.3,2,1,4541,1256,0,664,0,2621
2018,2,"F9","Frontier Airlines","AUS","Austin, TX: Austin - Bergstrom International",147,35,10.74,0.03,15.31,0,8.92,2,0,1738,577,1,591,0,569
2018,2,"F9","Frontier Airlines","BNA","Nashville, TN: Nashville International",83,10,2.42,0,2.22,0,5.36,0,0,760,232,0,93,0,435
2018,2,"F9","Frontier Airlines","BUF","Buffalo, NY: Buffalo Niagara International",68,20,4.65,0,8.11,0,7.24,1,0,2400,324,0,504,0,1572
2018,2,"F9","Frontier Airlines","CHS","Charleston, SC: Charleston AFB/International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,"F9","Frontier Airlines","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",12,2,0,0,0,0,2,0,0,57,0,0,0,0,57
2018,2,"F9","Frontier Airlines","CLE","Cleveland, OH: Cleveland-Hopkins International",161,16,2.93,0,3.51,0,9.56,3,0,1107,62,0,124,0,921
2018,2,"F9","Frontier Airlines","CLT","Charlotte, NC: Charlotte Douglas International",84,13,5.41,0,1.23,0,6.36,1,0,1524,411,0,38,0,1075
2018,2,"F9","Frontier Airlines","CMH","Columbus, OH: John Glenn Columbus International",51,8,1.83,0,1.79,0,4.38,0,0,738,82,0,144,0,512
2018,2,"F9","Frontier Airlines","COS","Colorado Springs, CO: City of Colorado Springs Municipal",140,25,7.64,0,7.4,0,9.96,0,0,2103,690,0,299,0,1114
2018,2,"F9","Frontier Airlines","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",184,53,18.56,0,19.39,0,15.05,3,0,2569,956,0,650,0,963
2018,2,"F9","Frontier Airlines","DCA","Washington, DC: Ronald Reagan Washington National",84,23,5.26,0.09,5.59,0,12.06,1,0,1760,301,3,246,0,1210
2018,2,"F9","Frontier Airlines","DEN","Denver, CO: Denver International",1438,351,78.03,1.92,119.86,0,151.19,18,2,24796,6548,251,4559,0,13438
2018,2,"F9","Frontier Airlines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",34,12,3.25,0.41,5.27,0,3.08,0,0,710,87,28,267,0,328
2018,2,"F9","Frontier Airlines","DSM","Des Moines, IA: Des Moines International",36,6,2.68,0,1.91,0,1.41,1,0,231,64,0,61,0,106
2018,2,"F9","Frontier Airlines","DTW","Detroit, MI: Detroit Metro Wayne County",60,10,2.64,0.08,4.88,0,2.4,4,0,619,202,4,306,0,107
2018,2,"F9","Frontier Airlines","GRR","Grand Rapids, MI: Gerald R. Ford International",40,11,5.05,0,2.95,0,3,0,0,672,355,0,68,0,249
2018,2,"F9","Frontier Airlines","IAD","Washington, DC: Washington Dulles International",84,18,8.8,0,4.42,0,4.78,0,0,1314,497,0,189,0,628
2018,2,"F9","Frontier Airlines","IAH","Houston, TX: George Bush Intercontinental/Houston",52,10,2.52,0.24,5.57,0,1.68,1,0,744,300,12,256,0,176
2018,2,"F9","Frontier Airlines","IND","Indianapolis, IN: Indianapolis International",84,19,6.61,0.96,4.19,0,7.25,0,0,1488,837,43,140,0,468
2018,2,"F9","Frontier Airlines","ISP","Islip, NY: Long Island MacArthur",185,56,21.22,0,12.05,0,22.74,1,1,4194,1442,0,413,0,2339
2018,2,"F9","Frontier Airlines","JAX","Jacksonville, FL: Jacksonville International",18,7,1.07,0.22,2.78,0,2.93,0,0,254,47,10,70,0,127
2018,2,"F9","Frontier Airlines","LAS","Las Vegas, NV: Harry Reid International",579,158,37.59,0.67,69.35,0,50.38,8,0,11249,3015,32,2593,0,5609
2018,2,"F9","Frontier Airlines","LAX","Los Angeles, CA: Los Angeles International",112,40,11.38,0.54,17.79,0,10.3,0,0,2621,868,13,740,0,1000
2018,2,"F9","Frontier Airlines","LGA","New York, NY: LaGuardia",84,18,2.03,0,12.37,0,3.61,2,0,1122,104,0,787,0,231
2018,2,"F9","Frontier Airlines","MCI","Kansas City, MO: Kansas City International",52,14,2.52,1.17,3.21,0,7.1,1,1,1027,56,104,113,0,754
2018,2,"F9","Frontier Airlines","MCO","Orlando, FL: Orlando International",1014,255,60.63,2.89,79.74,0,111.74,13,1,23219,5855,280,3630,0,13454
2018,2,"F9","Frontier Airlines","MEM","Memphis, TN: Memphis International",44,15,1.61,0.09,6.47,0,6.83,0,1,1346,201,15,318,0,812
2018,2,"F9","Frontier Airlines","MIA","Miami, FL: Miami International",317,77,14.73,1.49,21.31,0,39.46,10,0,6245,1160,170,1054,0,3861
2018,2,"F9","Frontier Airlines","MKE","Milwaukee, WI: General Mitchell International",167,41,13.18,0,10.24,0,17.58,3,0,3687,1139,0,621,0,1927
2018,2,"F9","Frontier Airlines","MSN","Madison, WI: Dane County Regional-Truax Field",35,3,0.18,0.29,1.49,0,1.04,0,0,219,7,5,35,0,172
2018,2,"F9","Frontier Airlines","MSP","Minneapolis, MN: Minneapolis-St Paul International",111,41,9.69,0.51,15.43,0,15.37,1,0,2702,556,72,637,0,1437
2018,2,"F9","Frontier Airlines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",128,31,8.61,0.72,15.72,0,5.95,1,0,1604,424,52,465,0,663
2018,2,"F9","Frontier Airlines","OKC","Oklahoma City, OK: Will Rogers World",44,12,3.24,1,3.94,0,3.82,0,1,694,189,36,157,0,312
2018,2,"F9","Frontier Airlines","OMA","Omaha, NE: Eppley Airfield",40,10,4.39,0.11,3.22,0,2.29,1,1,485,166,10,186,0,123
2018,2,"F9","Frontier Airlines","ONT","Ontario, CA: Ontario International",56,10,0.96,0,6.31,0,2.73,1,0,637,59,0,207,0,371
2018,2,"F9","Frontier Airlines","ORD","Chicago, IL: Chicago O'Hare International",197,33,7.47,1.08,7.37,0,17.07,4,0,3783,506,75,403,0,2799
2018,2,"F9","Frontier Airlines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",61,12,4.05,0,4.4,0,3.56,2,0,843,436,0,173,0,234
2018,2,"F9","Frontier Airlines","PDX","Portland, OR: Portland International",27,5,0.68,0,3.32,0,1,0,0,263,47,0,94,0,122
2018,2,"F9","Frontier Airlines","PHL","Philadelphia, PA: Philadelphia International",281,62,13.75,0,23.13,0,25.12,4,0,5456,921,0,980,0,3555
2018,2,"F9","Frontier Airlines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",229,95,25.51,0.94,54.11,0,14.45,7,1,5984,1822,50,2947,0,1165
2018,2,"F9","Frontier Airlines","PIT","Pittsburgh, PA: Pittsburgh International",12,4,0.03,0,1.21,0,2.76,0,0,527,3,0,35,0,489
2018,2,"F9","Frontier Airlines","PSP","Palm Springs, CA: Palm Springs International",16,6,3,0,1.5,0,1.5,0,0,399,177,0,58,0,164
2018,2,"F9","Frontier Airlines","PVD","Providence, RI: Rhode Island Tf Green International",97,26,7.32,0,9.22,0,9.47,1,0,1962,544,0,284,0,1134
2018,2,"F9","Frontier Airlines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",56,10,1.07,0,2.93,0,6,0,0,588,75,0,83,0,430
2018,2,"F9","Frontier Airlines","RNO","Reno, NV: Reno/Tahoe International",12,2,0.31,0,1.34,0,0.34,0,0,54,9,0,35,0,10
2018,2,"F9","Frontier Airlines","RSW","Fort Myers, FL: Southwest Florida International",352,86,22.81,0.5,39.38,0,23.31,1,0,5411,1528,23,1485,0,2375
2018,2,"F9","Frontier Airlines","SAN","San Diego, CA: San Diego International",97,19,7.34,0.2,9.14,0,2.31,1,0,864,369,7,355,0,133
2018,2,"F9","Frontier Airlines","SAT","San Antonio, TX: San Antonio International",116,14,5.85,0,4.2,0,3.94,1,0,800,390,0,148,0,262
2018,2,"F9","Frontier Airlines","SEA","Seattle, WA: Seattle/Tacoma International",40,8,2,0,4.1,0,1.9,0,0,219,54,0,133,0,32
2018,2,"F9","Frontier Airlines","SFO","San Francisco, CA: San Francisco International",115,43,14.19,0,21.46,0,7.35,0,0,2626,661,0,968,0,997
2018,2,"F9","Frontier Airlines","SJC","San Jose, CA: Norman Y. Mineta San Jose International",44,8,0.19,0,2.16,0,5.65,0,0,841,40,0,60,0,741
2018,2,"F9","Frontier Airlines","SJU","San Juan, PR: Luis Munoz Marin International",68,18,5.15,0,5.91,0,6.94,0,0,1158,297,0,248,0,613
2018,2,"F9","Frontier Airlines","SLC","Salt Lake City, UT: Salt Lake City International",106,35,10.9,0.69,13.56,0,9.85,1,0,2424,816,33,455,0,1120
2018,2,"F9","Frontier Airlines","SNA","Santa Ana, CA: John Wayne Airport-Orange County",56,13,3.63,0.09,6.14,0,3.14,1,0,878,269,6,224,0,379
2018,2,"F9","Frontier Airlines","STL","St. Louis, MO: St Louis Lambert International",110,26,4.14,0.82,6.24,0,14.79,0,0,2141,504,60,238,0,1339
2018,2,"F9","Frontier Airlines","TPA","Tampa, FL: Tampa International",357,102,20.73,0.44,46.21,0,34.63,3,0,8459,1290,29,1928,0,5212
2018,2,"F9","Frontier Airlines","TTN","Trenton, NJ: Trenton Mercer",146,34,5.59,0.67,6.58,0,21.16,6,2,3487,596,83,214,0,2594
2018,2,"F9","Frontier Airlines","TYS","Knoxville, TN: McGhee Tyson",12,3,1.62,0,1.38,0,0,0,0,79,44,0,35,0,0
2018,1,"F9","Frontier Airlines","ABQ","Albuquerque, NM: Albuquerque International Sunport",33,1,0.71,0,0,0,0.29,1,0,35,25,0,0,0,10
2018,1,"F9","Frontier Airlines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",272,50,19.31,0.34,6.8,0,23.55,5,0,4155,1445,30,225,0,2455
2018,1,"F9","Frontier Airlines","AUS","Austin, TX: Austin - Bergstrom International",163,41,8.7,0,17.57,0,14.73,0,0,2327,647,0,623,0,1057
2018,1,"F9","Frontier Airlines","BNA","Nashville, TN: Nashville International",98,22,8.08,0.38,6.35,0,7.2,1,0,1652,552,12,198,0,890
2018,1,"F9","Frontier Airlines","BUF","Buffalo, NY: Buffalo Niagara International",75,22,6.5,1,11.7,0,2.81,1,1,1301,314,59,461,0,467
2018,1,"F9","Frontier Airlines","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",13,1,0,0,0,0,1,0,0,142,0,0,0,0,142
2018,1,"F9","Frontier Airlines","CLE","Cleveland, OH: Cleveland-Hopkins International",186,33,11.15,0.17,6.1,0,15.57,1,0,2662,581,44,174,0,1863
2018,1,"F9","Frontier Airlines","CLT","Charlotte, NC: Charlotte Douglas International",93,16,7.43,2.02,3.12,0,3.43,1,0,1059,491,117,120,0,331
2018,1,"F9","Frontier Airlines","CMH","Columbus, OH: John Glenn Columbus International",57,20,2.71,0,7.95,0,9.35,1,0,1104,247,0,238,0,619
2018,1,"F9","Frontier Airlines","COS","Colorado Springs, CO: City of Colorado Springs Municipal",155,27,9.17,0.84,4.83,0,12.15,1,0,3056,512,87,214,0,2243
2018,1,"F9","Frontier Airlines","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",214,49,12.49,0.01,19.52,0,16.98,3,0,3527,1285,1,830,0,1411
2018,1,"F9","Frontier Airlines","DCA","Washington, DC: Ronald Reagan Washington National",93,21,7.74,1,6.58,0,5.68,1,0,1429,560,28,377,0,464
2018,1,"F9","Frontier Airlines","DEN","Denver, CO: Denver International",1607,286,72.93,3.53,73.88,0,135.65,30,0,22245,7102,146,2739,0,12258
2018,1,"F9","Frontier Airlines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",40,7,3.2,0,0,0,3.8,2,0,389,151,0,0,0,238
2018,1,"F9","Frontier Airlines","DSM","Des Moines, IA: Des Moines International",39,10,2.58,1,3.06,0,3.36,0,0,497,89,64,89,0,255
2018,1,"F9","Frontier Airlines","DTW","Detroit, MI: Detroit Metro Wayne County",65,13,5.53,0,5.12,0,2.35,0,0,849,346,0,240,0,263
2018,1,"F9","Frontier Airlines","GRR","Grand Rapids, MI: Gerald R. Ford International",42,11,3.76,0,2.52,0,4.72,0,0,1002,303,0,123,0,576
2018,1,"F9","Frontier Airlines","IAD","Washington, DC: Washington Dulles International",93,13,4.28,0,1.59,0,7.14,2,0,2038,691,0,90,0,1257
2018,1,"F9","Frontier Airlines","IAH","Houston, TX: George Bush Intercontinental/Houston",62,12,3.65,0,3.95,0,4.4,0,0,820,252,0,143,0,425
2018,1,"F9","Frontier Airlines","IND","Indianapolis, IN: Indianapolis International",93,20,5.94,0.39,5.18,0,8.49,1,0,1045,197,9,156,0,683
2018,1,"F9","Frontier Airlines","ISP","Islip, NY: Long Island MacArthur",204,47,15.28,0,7.12,0,24.6,15,0,5573,1421,0,498,0,3654
2018,1,"F9","Frontier Airlines","LAS","Las Vegas, NV: Harry Reid International",663,154,43.68,2.69,38.15,0,69.48,10,0,11844,2717,110,2015,0,7002
2018,1,"F9","Frontier Airlines","LAX","Los Angeles, CA: Los Angeles International",124,25,7.22,0.79,8.6,0,8.39,1,0,1512,371,44,361,0,736
2018,1,"F9","Frontier Airlines","LGA","New York, NY: LaGuardia",93,24,5.25,0,12.62,0,6.13,7,0,1406,410,0,577,0,419
2018,1,"F9","Frontier Airlines","MCI","Kansas City, MO: Kansas City International",62,20,7.47,0,8.79,0,3.74,1,0,738,346,0,225,0,167
2018,1,"F9","Frontier Airlines","MCO","Orlando, FL: Orlando International",1123,308,74.98,4.53,107.17,0,121.33,25,0,26322,7096,463,4805,0,13958
2018,1,"F9","Frontier Airlines","MEM","Memphis, TN: Memphis International",49,11,4,0,3.46,0,3.54,0,0,601,254,0,147,0,200
2018,1,"F9","Frontier Airlines","MIA","Miami, FL: Miami International",350,82,19.41,0.12,30.26,0,32.21,10,0,6803,1694,11,1474,0,3624
2018,1,"F9","Frontier Airlines","MKE","Milwaukee, WI: General Mitchell International",191,54,9.87,0,16.85,0,27.28,1,0,4943,877,0,556,0,3510
2018,1,"F9","Frontier Airlines","MSN","Madison, WI: Dane County Regional-Truax Field",39,8,2.36,0,3.46,0,2.18,0,0,478,87,0,192,0,199
2018,1,"F9","Frontier Airlines","MSP","Minneapolis, MN: Minneapolis-St Paul International",124,32,9.41,0.32,10.38,0,11.9,3,0,1744,325,12,374,0,1033
2018,1,"F9","Frontier Airlines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",141,26,11.05,0,6.92,0,8.03,6,0,1489,579,0,222,0,688
2018,1,"F9","Frontier Airlines","OKC","Oklahoma City, OK: Will Rogers World",49,10,4.71,0.37,1.72,0,3.2,1,0,339,137,10,40,0,152
2018,1,"F9","Frontier Airlines","OMA","Omaha, NE: Eppley Airfield",45,5,2.99,0.42,0.59,0,1,0,0,263,189,15,22,0,37
2018,1,"F9","Frontier Airlines","ONT","Ontario, CA: Ontario International",61,5,0.11,0.55,0.45,0,3.89,0,0,567,14,31,25,0,497
2018,1,"F9","Frontier Airlines","ORD","Chicago, IL: Chicago O'Hare International",217,40,3.69,0,11.39,0,24.92,3,1,4181,537,0,600,0,3044
2018,1,"F9","Frontier Airlines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",67,20,5.05,1.59,6.68,0,6.68,1,0,1381,270,75,275,0,761
2018,1,"F9","Frontier Airlines","PDX","Portland, OR: Portland International",31,7,3.09,0,1.2,0,2.71,1,0,540,119,0,29,0,392
2018,1,"F9","Frontier Airlines","PHL","Philadelphia, PA: Philadelphia International",292,66,22.72,0.6,13.86,0,28.82,7,0,4268,1373,15,545,0,2335
2018,1,"F9","Frontier Airlines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",253,82,17.07,0.03,41.46,0,23.44,2,3,5716,1810,3,1861,0,2042
2018,1,"F9","Frontier Airlines","PIT","Pittsburgh, PA: Pittsburgh International",13,3,0.44,0,0,0,2.56,0,0,104,18,0,0,0,86
2018,1,"F9","Frontier Airlines","PSP","Palm Springs, CA: Palm Springs International",18,7,1.16,0,2.84,0,3,0,0,384,219,0,102,0,63
2018,1,"F9","Frontier Airlines","PVD","Providence, RI: Rhode Island Tf Green International",107,29,8.35,0,7.56,0,13.09,5,0,2899,598,0,230,0,2071
2018,1,"F9","Frontier Airlines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",62,17,6.22,2,1.99,0,6.79,0,0,866,414,52,78,0,322
2018,1,"F9","Frontier Airlines","RNO","Reno, NV: Reno/Tahoe International",13,3,0.69,0,0.23,0,2.08,1,0,132,34,0,7,0,91
2018,1,"F9","Frontier Airlines","RSW","Fort Myers, FL: Southwest Florida International",380,105,22.64,2.97,50.06,0,29.34,8,1,7184,1995,291,2145,0,2753
2018,1,"F9","Frontier Airlines","SAN","San Diego, CA: San Diego International",106,16,8.89,1,1.01,0,5.1,2,3,929,506,101,32,0,290
2018,1,"F9","Frontier Airlines","SAT","San Antonio, TX: San Antonio International",128,22,7.14,0,4.27,0,10.59,7,1,1593,404,0,144,0,1045
2018,1,"F9","Frontier Airlines","SEA","Seattle, WA: Seattle/Tacoma International",49,8,2.34,0,3.49,0,2.17,0,0,335,96,0,70,0,169
2018,1,"F9","Frontier Airlines","SFO","San Francisco, CA: San Francisco International",129,48,12.46,0.63,26.46,0,8.46,1,1,3047,910,20,1159,0,958
2018,1,"F9","Frontier Airlines","SJC","San Jose, CA: Norman Y. Mineta San Jose International",49,7,1.09,0,0.4,0,5.51,1,0,461,67,0,16,0,378
2018,1,"F9","Frontier Airlines","SJU","San Juan, PR: Luis Munoz Marin International",75,29,10.85,1.41,5.78,0,10.96,0,1,2224,386,132,546,0,1160
2018,1,"F9","Frontier Airlines","SLC","Salt Lake City, UT: Salt Lake City International",119,25,4.66,0,5.27,0,15.07,2,0,1897,151,0,146,0,1600
2018,1,"F9","Frontier Airlines","SNA","Santa Ana, CA: John Wayne Airport-Orange County",62,10,3.07,0,1.91,0,5.02,1,0,765,245,0,79,0,441
2018,1,"F9","Frontier Airlines","STL","St. Louis, MO: St Louis Lambert International",125,33,15.58,0,6.28,0,11.14,0,0,2507,1071,0,230,0,1206
2018,1,"F9","Frontier Airlines","TPA","Tampa, FL: Tampa International",428,127,33.53,0.82,57.73,0,34.92,7,0,8729,2052,40,2343,0,4294
2018,1,"F9","Frontier Airlines","TTN","Trenton, NJ: Trenton Mercer",160,43,11.49,0,7.56,0,23.95,8,0,2944,824,0,501,0,1619
2018,1,"F9","Frontier Airlines","TYS","Knoxville, TN: McGhee Tyson",13,2,1,0.78,0.22,0,0,0,0,101,29,56,16,0,0
2017,12,"F9","Frontier Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",47,10,3.86,0,1.07,0,5.07,0,0,526,184,0,54,0,288
2017,12,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",276,53,15.73,0.25,13.9,0,23.13,20,2,4077,881,35,788,0,2373
2017,12,"F9","Frontier Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",163,48,13.17,0,24.17,0,10.66,3,0,2914,712,0,1079,0,1123
2017,12,"F9","Frontier Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",6,3,0.06,0,2.04,0,0.9,0,0,191,8,0,63,0,120
2017,12,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville International",89,18,6.38,0,6.77,0,4.84,0,1,1424,398,0,456,0,570
2017,12,"F9","Frontier Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",57,10,3.88,0,4.04,0,2.08,0,0,342,132,0,118,0,92
2017,12,"F9","Frontier Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",13,4,1.3,0,1,0,1.7,0,0,94,25,0,16,0,53
2017,12,"F9","Frontier Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",177,30,10.42,0.26,7.68,0,11.64,0,1,2428,1087,7,301,0,1033
2017,12,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",93,16,8.4,0.28,2.82,0,4.5,0,0,1081,313,7,215,0,546
2017,12,"F9","Frontier Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",69,11,2.73,0,1.99,0,6.28,0,0,674,119,0,82,0,473
2017,12,"F9","Frontier Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",155,36,12.12,0,12.13,0,11.75,0,0,2802,1009,0,369,0,1424
2017,12,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",217,57,18.32,0,16.28,0,22.4,1,0,3451,803,0,668,0,1980
2017,12,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",93,16,9.13,0,1.03,0,5.84,0,0,1030,603,0,26,0,401
2017,12,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1569,342,84.97,5.94,114.21,0,136.88,8,1,20860,4985,555,4367,0,10953
2017,12,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",56,13,4.34,0,4.13,0,4.53,0,1,645,193,0,214,0,238
2017,12,"F9","Frontier Airlines Inc.","DSM","Des Moines, IA: Des Moines International",39,9,4.14,0,2.37,0,2.49,0,0,641,176,0,98,0,367
2017,12,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",65,16,6.08,0,3.72,0,6.2,0,0,1292,438,0,241,0,613
2017,12,"F9","Frontier Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",11,3,1.78,0,0.59,0,0.63,0,0,354,260,0,77,0,17
2017,12,"F9","Frontier Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",21,6,1.22,0,2.92,0,1.86,0,0,378,28,0,117,0,233
2017,12,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",93,17,4.88,0,3.02,0,9.1,0,0,995,452,0,95,0,448
2017,12,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",56,13,4.06,0,3.4,0,5.54,0,0,828,260,0,92,0,476
2017,12,"F9","Frontier Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",86,10,4.66,0,2.28,0,3.06,1,0,554,127,0,96,0,331
2017,12,"F9","Frontier Airlines Inc.","ISP","Islip, NY: Long Island MacArthur",204,52,17.15,0,11,0,23.85,1,1,3825,950,0,579,0,2296
2017,12,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",677,158,44.91,0.76,49.08,0,63.25,4,0,10975,2857,249,1980,0,5889
2017,12,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",124,25,12.71,0.67,5.44,0,6.18,0,0,1455,724,41,208,0,482
2017,12,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",93,22,3.84,0,10.25,0,7.9,2,0,1517,132,0,730,0,655
2017,12,"F9","Frontier Airlines Inc.","MCI","Kansas City, MO: Kansas City International",50,10,0.68,0.52,4.96,0,3.83,0,0,650,43,12,192,0,403
2017,12,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",1088,274,73.33,5.76,94.58,0,100.34,7,0,21373,4673,1373,4483,0,10844
2017,12,"F9","Frontier Airlines Inc.","MEM","Memphis, TN: Memphis International",49,12,6.29,0,1.54,0,4.17,0,0,807,313,0,65,0,429
2017,12,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",349,79,16.37,1,26.65,0,34.99,5,0,4929,1018,132,1322,0,2457
2017,12,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",175,63,11.7,0,28.4,0,22.89,1,0,4737,778,0,1293,0,2666
2017,12,"F9","Frontier Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",39,12,3.86,0,1.72,0,6.42,0,0,1281,500,0,141,0,640
2017,12,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",123,34,12.41,0.04,7.95,0,13.6,0,0,1860,672,3,276,0,909
2017,12,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",141,47,16.93,0.41,19.99,0,9.68,5,0,2355,753,22,819,0,761
